State,Year,Data.Population,Data.Rates.Property.All,Data.Rates.Property.Burglary,Data.Rates.Property.Larceny,Data.Rates.Property.Motor,Data.Rates.Violent.All,Data.Rates.Violent.Assault,Data.Rates.Violent.Murder,Data.Rates.Violent.Rape,Data.Rates.Violent.Robbery,Data.Totals.Property.All,Data.Totals.Property.Burglary,Data.Totals.Property.Larceny,Data.Totals.Property.Motor,Data.Totals.Violent.All,Data.Totals.Violent.Assault,Data.Totals.Violent.Murder,Data.Totals.Violent.Rape,Data.Totals.Violent.Robbery,avg_fiscal_income_p0p100,population_p0p100,nb_tax_returns_p0p100,share_fiscal_income_p0p100,share_fiscal_income_p0p90,share_fiscal_income_p0p99,share_fiscal_income_p90p100,share_fiscal_income_p90p95,share_fiscal_income_p95p100,share_fiscal_income_p95p99,share_fiscal_income_p99.5p100,share_fiscal_income_p99.5p99.9,share_fiscal_income_p99.99p100,share_fiscal_income_p99.9p100,share_fiscal_income_p99.9p99.99,share_fiscal_income_p99p100,share_fiscal_income_p99p99.5,share_pretax_income_p0p100,avg_fiscal_income_p0p90,avg_fiscal_income_p0p99,avg_fiscal_income_p90p100,avg_fiscal_income_p90p95,avg_fiscal_income_p95p100,avg_fiscal_income_p95p99,avg_fiscal_income_p99.5p100,avg_fiscal_income_p99.5p99.9,avg_fiscal_income_p99.99p100,avg_fiscal_income_p99.9p100,avg_fiscal_income_p99.9p99.99,avg_fiscal_income_p99p100,avg_fiscal_income_p99p99.5,share_pretax_income_p0p90,share_pretax_income_p0p99,share_pretax_income_p90p100,share_pretax_income_p90p95,share_pretax_income_p95p100,share_pretax_income_p95p99,share_pretax_income_p99.5p100,share_pretax_income_p99.5p99.9,share_pretax_income_p99.99p100,share_pretax_income_p99.9p100,share_pretax_income_p99.9p99.99,share_pretax_income_p99p100,share_pretax_income_p99p99.5,total_fiscal_income_p0p100,nb_police_shootings,nb_unarmed,nb_gun,nb_body_camera,imm_population,lpr_total,nonimm_total,refugees_total,gdp,wic_2015,nslp_2015,sbp_2015,spending_education,spending_welfare,spending_health,spending_police,spending_corrections
Alabama,1998,4352000,4085,964.3,2779,341.7,512.1,339.9,8.1,33.2,130.9,177779,41965,120943,14871,22286,14791,354,1443,5698,37722.5,2096183,1879778,1,0.5778,0.844,0.4227,0.1186,0.3037,0.1475,0.1189,0.0554,0.0245,0.0633,0.0392,0.156,0.037,1,37722.5,50097.5,248356.5,139396,356906.2,216660.8,1397741.5,814179.7000000001,14373925.7,3721705.8,2561290.5,916395.9,434943.5,0.5778,0.8440000000000001,0.4227,0.1186,0.3037,0.1475,0.1189,0.0554,0.0245,0.0633,0.0392,0.156,0.037,123172779267,NA,NA,NA,NA,NA,NA,NA,NA,110838.8,132,531,254,NA,NA,NA,NA,NA
Alabama,1999,4369862,3922.3,884.4,2737.3,300.6,490.2,326.5,7.9,34.6,121.2,171398,38648,119616,13134,21421,14266,345,1513,5297,39140.2,2100085,1898392,1,0.575,0.8424,0.4253,0.1178,0.307,0.1493,0.1203,0.0552,0.0249,0.0648,0.0404,0.1576,0.0373,1,39140.2,52126.60000000001,260518.9,144379.8,376175,228606.3,1473724.3,845911.6000000001,15282573.2,3972205.7,2748057.9,965412.7,456970.8,0.5750000000000001,0.8424,0.4253,0.1178,0.307,0.1493,0.1203,0.0552,0.0249,0.0648,0.0404,0.1576,0.0373,128650048679,NA,NA,NA,NA,NA,NA,NA,NA,116514.3,132,531,254,NA,NA,NA,NA,NA
Alabama,2000,4447100,4059.7,906.9,2864.8,288,486.2,317.2,7.4,33.3,128.2,180539,40331,127399,12809,21620,14107,329,1482,5702,40697.9,2081436,1904150,1,0.5842,0.8453,0.4182,0.1152,0.3021,0.1465,0.1182,0.0535,0.025,0.0639,0.0392,0.1547,0.0363,1,40697.9,53527.3,262194.2,144471.5,378818.3,229599.7,1481829.5,838003.2000000001,15691567.6,4008493.2,2732176.4,970155.2,455554.3,0.5842,0.8453,0.4182,0.1152,0.3021,0.1465,0.1182,0.0535,0.025,0.0639,0.0392,0.1547,0.0363,130492570879,NA,NA,NA,NA,NA,NA,NA,NA,120522.6,132,531,254,NA,NA,NA,NA,NA
Alabama,2001,4468912,3876.8,909.4,2685,282.4,438.2,274.1,8.5,30.6,125,173253,40642,119992,12619,19582,12250,379,1369,5584,37771.4,2118860,1892976,1,0.5824,0.8559,0.4184,0.1219,0.296,0.1517,0.1073,0.0524,0.0201,0.0546,0.0347,0.1441,0.0369,1,37771.4,50462,244185,142272.1,345564.1,221287.3,1252247.3,764236.3,11735243.9,3188125.9,2249185,840980.3,430633.5,0.5824,0.8559,0.4184,0.1219,0.296,0.1517,0.1073,0.0524,0.0201,0.0546,0.0347,0.1441,0.0369,123671979506,NA,NA,NA,NA,NA,NA,NA,NA,123534.5,132,531,254,NA,NA,NA,NA,NA
Alabama,2002,4478896,4027.8,950.6,2767,310.1,445,268,6.8,37.2,133.1,180400,42578,123932,13890,19931,12002,303,1664,5962,36267.9,2139108,1882572,1,0.5778,0.8553,0.4235,0.1245,0.2988,0.1538,0.1093,0.0506,0.0231,0.0583,0.035,0.1447,0.0352,1,36267.9,48802.7,239252.4,140622.4,337519.5,217144.5,1234939.1,713925.2000000001,13069902.7,3295958.4,2198426.3,817284.4,397650.1,0.5778,0.8553000000000001,0.4235,0.1245,0.2988,0.1538,0.1093,0.0506,0.0231,0.0583,0.035,0.1447,0.0352,120832883614,NA,NA,NA,NA,NA,NA,NA,NA,128380.9,132,531,254,NA,NA,NA,NA,NA
Alabama,2003,4503726,4046.4,960.2,2754.1,332.1,429.2,251.7,6.6,36.8,134.1,182241,43245,124039,14957,19331,11338,299,1656,6038,35866.5,2181025,1883765,1,0.5722,0.8508,0.4298,0.1246,0.3047,0.155,0.1135,0.0513,0.0251,0.0616,0.0362,0.1492,0.0355,1,35866.5,48476.10000000001,242432.4,140614.9,343761.3,218577.4,1280430.6,724138.9,14178121.3,3474043.8,2266334,841860.6000000001,400453.4,0.5722,0.8508,0.4298,0.1246,0.3047,0.155,0.1135,0.0513,0.0251,0.0616,0.0362,0.1492,0.0355,123031569879,NA,NA,NA,NA,NA,NA,NA,NA,135212.6,132,531,254,NA,NA,NA,NA,NA
Alabama,2004,4525375,4029.3,987,2732.4,309.9,427,249.4,5.6,38.5,133.5,182340,44666,123650,14024,19324,11286,254,1742,6042,233494.8,2186312,1910403,1,0.5691,0.8359,0.4331,0.1146,0.3177,0.1533,0.1279,0.0542,0.0311,0.0731,0.0417,0.1641,0.0359,1,38521,51438.7,263842.6,139662,387128.1,233494.8,1558379.8,826152.7000000001,18970430.2,4450484.8,2822989,999583.6,437209.8,0.5691,0.8359000000000001,0.4331,0.1146,0.3177,0.1533,0.1279,0.0542,0.0311,0.0731,0.0417,0.1641,0.0359,133190438205,NA,NA,NA,NA,NA,NA,NA,NA,148379.1,132,531,254,NA,NA,NA,NA,NA
Alabama,2005,4548327,3900,955.8,2656,289,433,248.3,8.2,34.4,141.7,177393,43473,120780,13140,19678,11293,374,1564,6447,38259,2249106,1955914,1,0.5482,0.8129,0.454,0.1143,0.3389,0.1513,0.1494,0.0598,0.0395,0.089,0.0495,0.1871,0.0375,1,38259,51573.4,285138.3,143552.7,425776.8,237529.2,1876258.7,939693,24779435.9,5591267.100000001,3453737.4,1175214.9,470569.4,0.5482,0.8129000000000001,0.454,0.1143,0.3389,0.1513,0.1494,0.0598,0.0395,0.089,0.0495,0.1871,0.0375,141265957486,NA,NA,NA,NA,NA,NA,NA,NA,158677.3,132,531,254,NA,NA,NA,NA,NA
Alabama,2006,4599030,3941,973.7,2640.8,326.5,425.2,227.5,8.3,35.8,153.6,181249,44780,121451,15018,19553,10463,382,1646,7062,35695.8,2364698,2028820,1,0.5205,0.7938,0.4815,0.1197,0.3612,0.1543,0.1665,0.0649,0.0461,0.1013,0.055,0.2062,0.0395,1,35695.8,49491.8,297218.2,147794.5,445866.3,238070.2,2055124.5,1000696.7,28483539.3,6249655.2,3774655.2,1272525.8,487016.9,0.5205000000000001,0.7938000000000001,0.4815,0.1197,0.3612,0.1543,0.1665,0.0649,0.0461,0.1013,0.055,0.2062,0.0395,145954268243,NA,NA,NA,NA,NA,NA,NA,NA,166048.2,132,531,254,NA,NA,NA,NA,NA
Alabama,2007,4627851,3977.7,980.6,2689.5,307.7,448.9,246.7,8.9,33.4,159.9,184082,45379,124465,14238,20775,11417,412,1548,7398,37971.7,2356317,2353773,1,0.5309,0.7989,0.4731,0.1259,0.3459,0.1438,0.1622,0.0627,0.0455,0.0986,0.0527,0.2011,0.0384,1,37971.7,51941.2,304550.5,162070.8,445321.8,231473.6,2087765.4,1008457,29294454.9,6347028.4,3772572.5,1294747.1,494734.5,0.5309,0.7989,0.4731,0.1259,0.3459,0.1438,0.1622,0.0627,0.0455,0.0986,0.0527,0.2011,0.0384,151674445046,NA,NA,NA,NA,NA,NA,NA,NA,172247,132,531,254,NA,NA,NA,NA,NA
Alabama,2008,4661900,4084.5,1081.3,2714.3,288.9,452.8,253,7.5,34.7,157.6,190416,50411,126539,13466,21110,11795,351,1618,7346,35930.7,2341858,2076195,1,0.5383,0.8188,0.4656,0.1337,0.3306,0.1487,0.1431,0.0579,0.0383,0.0843,0.0456,0.1812,0.0376,1,35930.7,49683.9,279729.8,160671.6,397213.9,223277.9,1719569.3,869033.6000000001,22988145,5066824.600000001,3040596.9,1088718.1,452081.4,0.5383,0.8188000000000001,0.4656,0.1337,0.3306,0.1487,0.1431,0.0579,0.0383,0.0843,0.0456,0.1812,0.0376,140685342366,NA,NA,NA,NA,NA,NA,NA,NA,174665.6,132,531,254,NA,NA,NA,NA,NA
Alabama,2009,4708708,3780.4,1037.3,2507.5,235.5,450.1,278.3,6.8,31.9,133.1,178007,48844,118072,11091,21194,13103,322,1504,6265,34546.4,2337251,2048831,1,0.555,0.8451,0.4474,0.1298,0.3171,0.1619,0.1183,0.0517,0.0288,0.0659,0.0366,0.1549,0.0362,1,34546.4,47826.5,250682.3,145475.3,355303.1,226815.3,1326073.4,723804.3,16120507.9,3693416.6,2278798.1,867711.3,405806.7,0.555,0.8451000000000001,0.4474,0.1298,0.3171,0.1619,0.1183,0.0517,0.0288,0.0659,0.0366,0.1549,0.0362,130945258981,NA,NA,NA,NA,NA,NA,NA,NA,170876.5,132,531,254,NA,NA,NA,NA,NA
Alabama,2010,4785401,3528,887.8,2414.9,225.3,383.7,248,5.7,28.3,101.6,168828,42484,115564,10780,18363,11869,275,1355,4864,33523.3,2415798,2102251,1,0.5369,0.8304,0.4641,0.1411,0.3219,0.1524,0.1324,0.0534,0.0401,0.079,0.0388,0.1696,0.0372,1,33523.3,47137.10000000001,260806.4,158627.4,361767.1,214055.3,1488247.9,750639.1000000001,22556922.5,4436949.600000001,2424113.4,952761.5,417770.3,0.5369,0.8304,0.4641,0.1411,0.3219,0.1524,0.1324,0.0534,0.0401,0.079,0.0388,0.1696,0.0372,135751727283,NA,NA,NA,NA,NA,NA,NA,NA,177510.7,132,531,254,NA,NA,NA,NA,NA
Alabama,2011,4803689,3605.4,1064.2,2319.3,222,419.8,282.9,6.2,28.5,102.1,173192,51119,111411,10662,20166,13591,299,1370,4906,33248.7,2420116,2091528,1,0.5378,0.8373,0.463,0.1411,0.3211,0.1584,0.1266,0.053900000000000003,0.0337,0.0726,0.0389,0.1627,0.0362,1,33248.7,47060.2,257637.1,157054.3,357333.9,220325.1,1408513.4,749984.1000000001,18771374.2,4041162.5,2404861.7,905602.7,402919,0.5378000000000001,0.8373,0.463,0.1411,0.3211,0.1584,0.1266,0.053900000000000003,0.0337,0.0726,0.0389,0.1627,0.0362,134668861549,NA,NA,NA,NA,NA,NA,NA,NA,182896.7,132,531,254,NA,NA,NA,NA,NA
Alabama,2012,4822023,3502.2,984.7,2312.8,204.8,449.9,311.8,7.1,26.9,104.1,168878,47481,111523,9874,21693,15035,342,1296,5020,34195.2,2442940,2050890,1,0.5331,0.8261,0.467,0.1363,0.33,0.1561,0.1353,0.0593,0.0326,0.076,0.0439,0.1739,0.0386,1,34195.2,48169.4,269599.9,157365.1,380988.8,225318.8,1562382,856270,18835740.9,4389364.9,2814624.9,1004130.9,446092.4,0.5331,0.8261000000000001,0.467,0.1363,0.33,0.1561,0.1353,0.0593,0.0326,0.076,0.0439,0.1739,0.0386,141028385867,NA,NA,NA,NA,NA,NA,NA,NA,188280.7,132,531,254,NA,NA,NA,NA,NA
Alabama,2013,4833722,3351.3,877.8,2254.8,218.7,430.8,285.2,7.2,42.3,96.2,161993,42429,108993,10571,20826,13787,347,2044,4648,36276.1,2385721,2048730,1,0.5642,0.8527,0.4362,0.1325,0.3032,0.1558,0.1094,0.054,0.0209,0.0553,0.0346,0.1473,0.0379,1,36276.1,49838.8,252395.3,153366.4,350846.7,225347.6,1266264.1,781887.2000000001,12069057.4,3202630.9,2226274.3,852415.3,439156,0.5642,0.8527,0.4362,0.1325,0.3032,0.1558,0.1094,0.054,0.0209,0.0553,0.0346,0.1473,0.0379,138048757835,NA,NA,NA,NA,4830081,3850,126750,130,193981.5,132,531,254,NA,NA,NA,NA,NA
Alabama,2014,4849377,3177.6,819,2149.5,209.1,427.4,283.4,5.7,41.3,96.9,154094,39715,104238,10141,20727,13745,276,2005,4701,34002.6,2519216,2046560,1,0.5408,0.8412,0.4597,0.1373,0.3218,0.1628,0.1194,0.0572,0.0242,0.0622,0.0384,0.1588,0.0394,1,34002.6,48083.7,260134.9,155376.1,364227.2,230374.5,1351791.8,808795.4,13679944.7,3522581.2,2413598.7,898727.3,445724.2,0.5408000000000001,0.8412000000000001,0.4597,0.1373,0.3218,0.1628,0.1194,0.0572,0.0242,0.0622,0.0384,0.1588,0.0394,142562869693,NA,NA,NA,NA,4841799,3690,141340,110,197064.4,132,531,254,NA,NA,NA,NA,NA
Alabama,2015,4858979,2978.9,725.6,2040.7,212.7,472.4,328.3,7.2,42,94.9,144746,35255,99156,10335,22952,15954,348,2039,4611,35127.8,2491809,2053780,1,0.5384,0.8362,0.4616,0.1352,0.3261,0.1622,0.1242,0.0586,0.0259,0.0657,0.0401,0.1638,0.0396,1,35127.8,49598.4,271095.6,158732.5,382982.7,238141.2,1459208.9,860872.4,15235721.3,3856329,2617284.4,962123.4,464743.6,0.5384,0.8362,0.4616,0.1352,0.3261,0.1622,0.1242,0.0586,0.0259,0.0657,0.0401,0.1638,0.0396,146328031001,17,1,12,3,4852347,3930,151470,110,203113.3,132,531,254,NA,NA,NA,NA,NA
Alabama,2016,4863300,2947.8,700.5,2006.3,241.1,532.3,388.2,8.4,39.4,96.4,143362,34065,97574,11723,25886,18877,407,1916,4686,32402.7,2572335,2043750,1,0.5209,0.8294,0.4791,0.1398,0.3389,0.1684,0.1305,0.0608,0.0287,0.0698,0.0414,0.1706,0.0401,1,32402.7,46904.3,268227.5,156520.8,379550,235659.3,1460954.1,850820.8,16044087.8,3910225.2,2578292,955437.6,449341.5,0.5209,0.8294,0.4791,0.1398,0.3389,0.1684,0.1305,0.0608,0.0287,0.0698,0.0414,0.1706,0.0401,144024204539,24,0,15,8,4863525,4740,152740,120,208824.3,132,531,254,NA,NA,NA,NA,NA
Alabama,2017,4874747,2957.3,645.7,2048.1,263.4,524.2,387.8,8.3,41.6,86.5,144160,31477,99842,12841,25551,18902,404,2028,4217,34090.4,2551059,2059880,1,0.5211,0.8291,0.4772,0.142,0.3363,0.1655,0.1318,0.0592,0.031,0.0727,0.0421,0.1709,0.0392,1,34090.4,49310.3,280971.8,167278.7,396056,243672.2,1551653.8,871346.3,18229436.9,4280496,2751129.3,1006510.5,461170.1,0.5211,0.8291000000000001,0.4772,0.142,0.3363,0.1655,0.1318,0.0592,0.031,0.0727,0.0421,0.1709,0.0392,150212330313,25,2,13,1,4874486,3800,158220,60,216615.5,132,531,254,14017829,7001467,901253,1283440,734305
Alabama,2018,4887871,2817.2,590.1,1958.9,268.3,519.6,387.6,7.8,40.8,83.4,137700,28841,95747,13112,25399,18944,383,1996,4076,34840.6,2588284,2062260,1,0.5236,0.8297,0.4756,0.1388,0.3375,0.1671,0.1303,0.0599,0.0284,0.0703,0.0423,0.1703,0.04,1,34840.6,50190.7,284863.1,166196.3,404261.6,250215.8,1560278.6,896217.7000000001,17010455.9,4212977.3,2815844,1020139.6,478993.7,0.5236000000000001,0.8297,0.4756,0.1388,0.3375,0.1671,0.1303,0.0599,0.0284,0.0703,0.0423,0.1703,0.04,155012678864,13,0,9,1,4887681,3740,178590,30,226263.8,132,531,254,14660310,6759023,883568,1303635,764942
Alaska,1960,226167,1544.9,332.1,970.5,242.3,104.3,45.1,10.2,20.8,28.3,3494,751,2195,548,236,102,23,47,64,170026.6,74155,58188,1,0.7961,0.9585,0.204,0.0771,0.1269,0.0854,0.0298,0.0223,0.001,0.0074,0.0064,0.0415,0.0117,1,64027.7,70084.2,147697.7,111683.3,183710.3,154544.6,430791.8,402893.7,723127.8,532092.2000000001,513907.3,300408.4,170026.6,0.7961,0.9585,0.204,0.0771,0.1269,0.0854,0.0298,0.0223,0.001,0.0074,0.0064,0.0415,0.0117,5367892259,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25,NA,NA,NA,NA,NA
Alaska,1961,234000,1540.6,380.8,950,209.8,88.9,51.7,11.5,13.2,12.4,3605,891,2223,491,208,121,27,31,29,210047.6,76687,63971,1,0.7927,0.9522,0.2073,0.0782,0.1291,0.0813,0.0326,0.0205,0.0029,0.0121,0.0091,0.0478,0.0153,1,60644.7,66223.8,142744.3,107742,177752.9,139865.1,448646.3,353036.7,2007841.8,829939,699880.4,329343.3,210047.6,0.7927000000000001,0.9522,0.2073,0.0782,0.1291,0.0813,0.0326,0.0205,0.0029,0.0121,0.0091,0.0478,0.0153,5280309626,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25,NA,NA,NA,NA,NA
Alaska,1962,246000,1564.6,351.6,985.4,227.6,91.5,54.5,4.5,18.7,13.8,3849,865,2424,560,225,134,11,46,34,190563,79208,68299,1,0.7904,0.9586,0.2096,0.0823,0.1273,0.086,0.0274,0.0179,0.0019,0.0094,0.0076,0.0414,0.014,1,59662.2,65779.40000000001,142393.9,111779.1,173011.2,145976.2,371721.3,303201,1304470.6,641155.9,570062.5,281148.5,190563,0.7904,0.9586,0.2096,0.0823,0.1273,0.086,0.0274,0.0179,0.0019,0.0094,0.0076,0.0414,0.014,5380831755,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25,NA,NA,NA,NA,NA
Alaska,1963,248000,1952.8,381.5,1213.7,357.7,109.7,66.1,6.5,14.9,22.2,4843,946,3010,887,272,164,16,37,55,200617.6,81728,69912,1,0.796,0.9587,0.204,0.081,0.123,0.0817,0.0272,0.0176,0.0023,0.0096,0.0074,0.0413,0.0141,1,62994,68972.7,145327.1,115381.1,175276.1,145524.8,387933.4,312540.3,1617419.1,686733.7000000001,584704.6,294281.4,200617.6,0.796,0.9587,0.204,0.081,0.123,0.0817,0.0272,0.0176,0.0023,0.0096,0.0074,0.0413,0.0141,5821112773,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25,NA,NA,NA,NA,NA
Alaska,1964,250000,2016,443.6,1218.4,354,150,96,10.4,22.4,21.2,5040,1109,3046,885,375,240,26,56,53,300601,84282,71230,1,0.7899,0.9498,0.2102,0.0819,0.1282,0.078,0.0306,0.0205,0.0025,0.0101,0.0076,0.0502,0.0195,1,67667.7,73968.1,162090.3,126355,197669.7,150435.9,472404.6,395385.9,1909726.4,779117.5,652940.6000000001,387087.9,300601,0.7899,0.9498,0.2102,0.0819,0.1282,0.078,0.0306,0.0205,0.0025,0.0101,0.0076,0.0502,0.0195,6498078320,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25,NA,NA,NA,NA,NA
Alaska,1965,253000,2454.5,554.5,1492.9,407.1,149,85,6.3,17.8,39.9,6210,1403,3777,1030,377,215,16,45,101,331596.2,86792,78539,1,0.7845,0.9464,0.21560000000000001,0.0825,0.1331,0.0795,0.0327,0.0218,0.0029,0.0109,0.008,0.0536,0.0209,1,69259.40000000001,75953.2,171281.8,131025.9,211499.2,157877.1,519779.5,433375.6,2283018.5,862627.1000000001,703251.6000000001,425885.8,331596.2,0.7845000000000001,0.9464,0.21560000000000001,0.0825,0.1331,0.0795,0.0327,0.0218,0.0029,0.0109,0.008,0.0536,0.0209,6895866659,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25,NA,NA,NA,NA,NA
Alaska,1966,272000,2635.3,593,1600.7,441.5,150.4,82,12.9,19.5,36,7168,1613,4354,1201,409,223,35,53,98,254725.2,89289,73401,1,0.7817,0.9547,0.2177,0.0864,0.132,0.0867,0.0293,0.019,0.0031,0.0103,0.0072,0.0453,0.016,1,69286.8,76924.1,173626,137779.5,210540.9,172928.1,467760.1,378478.2,2445920.2,817887.6000000001,637343.9,361514,254725.2,0.7817000000000001,0.9547,0.2177,0.0864,0.132,0.0867,0.0293,0.019,0.0031,0.0103,0.0072,0.0453,0.016,7122577279,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25,NA,NA,NA,NA,NA
Alaska,1967,272000,2723.9,688.6,1630.9,404.4,160.7,98.2,9.6,17.6,35.3,7409,1873,4436,1100,437,267,26,48,96,286924.8,91793,79635,1,0.7847,0.9526,0.2151,0.0835,0.1317,0.0844,0.0302,0.0206,0.0025,0.0095,0.0071,0.0474,0.0172,1,72790.40000000001,80339.3,179548.3,139485.6,219931.5,176228.6,504132.3,430718.4,2072004.5,797296.3,656436.6000000001,395438.9,286924.8,0.7847000000000001,0.9526,0.2151,0.0835,0.1317,0.0844,0.0302,0.0206,0.0025,0.0095,0.0071,0.0474,0.0172,7663826194,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25,NA,NA,NA,NA,NA
Alaska,1968,277000,3145.5,747.3,1915.9,482.3,175.5,90.6,10.5,21.7,52.7,8713,2070,5307,1336,486,251,29,60,146,257017.2,94278,83106,1,0.7861,0.9529,0.214,0.0817,0.1322,0.0851,0.0318,0.0201,0.0032,0.0118,0.0086,0.0471,0.0152,1,73788.40000000001,81321.90000000001,180811.2,138090.8,223360.5,179743.9,537935.4,424162.3,2703330.1,994752.5,809392.3,397569.8,257017.2,0.7861,0.9529,0.214,0.0817,0.1322,0.0851,0.0318,0.0201,0.0032,0.0118,0.0086,0.0471,0.0152,7965057758,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25,NA,NA,NA,NA,NA
Alaska,1969,282000,3658.9,870.6,2196.8,591.5,221.3,113.8,10.6,29.4,67.4,10318,2455,6195,1668,624,321,30,83,190,292353.2,96807,90953,1,0.7673,0.953,0.2325,0.0862,0.1464,0.0995,0.0304,0.0185,0.004,0.0119,0.008,0.047,0.0166,1,75151.1,84850.40000000001,204935.4,151910.2,258056.1,219220.2,536542.5,407763.7,3505449.7,1049602.6,778835.6000000001,414275.4,292353.2,0.7673,0.953,0.2325,0.0862,0.1464,0.0995,0.0304,0.0185,0.004,0.0119,0.008,0.047,0.0166,8533000940,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25,NA,NA,NA,NA,NA
Alaska,1970,302173,3523.8,789.9,2182.5,551.3,278,167.8,12.2,26.1,71.8,10648,2387,6595,1666,840,507,37,79,217,284338,99586,100131,1,0.7854,0.9547,0.2145,0.0828,0.1318,0.0866,0.0296,0.0185,0.0039,0.0111,0.0072,0.0453,0.0157,1,79262.8,87594.3,194863.5,150401.6,239513.4,196637.3,538264.5,421207.3,3504596.9,1004107.9,726184.4,411429.7,284338,0.7854,0.9547,0.2145,0.0828,0.1318,0.0866,0.0296,0.0185,0.0039,0.0111,0.0072,0.0453,0.0157,9045669212,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25,NA,NA,NA,NA,NA
Alaska,1971,313000,3809.3,848.6,2438,522.7,355.3,231.3,13.4,43.5,67.1,11923,2656,7631,1636,1112,724,42,136,210,291600.3,104473,105057,1,0.7704,0.9521,0.2296,0.0854,0.1443,0.0964,0.0318,0.0204,0.0025,0.0114,0.0089,0.0479,0.0161,1,77701.40000000001,87296.70000000001,208381,154985.9,261892.7,218674.9,578038.5,462834.8,2312508.3,1035362.8,894072.2000000001,434906.5,291600.3,0.7704000000000001,0.9521,0.2296,0.0854,0.1443,0.0964,0.0318,0.0204,0.0025,0.0114,0.0089,0.0479,0.0161,9483342910,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25,NA,NA,NA,NA,NA
Alaska,1972,325000,4108,970.8,2639.1,498.2,370.5,252.6,9.5,41.8,66.5,13351,3155,8577,1619,1204,821,31,136,216,292916.2,109396,107084,1,0.7778,0.9522,0.2222,0.0848,0.1374,0.0896,0.0318,0.0203,0.0027,0.0114,0.0087,0.0478,0.0161,1,78850.6,87753.70000000001,202774.7,154802.6,250823.9,204373.1,580238.7000000001,463994,2498817,1041130.3,878803.7000000001,436577.5,292916.2,0.7778,0.9522,0.2222,0.0848,0.1374,0.0896,0.0318,0.0203,0.0027,0.0114,0.0087,0.0478,0.0161,9981499535,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25,NA,NA,NA,NA,NA
Alaska,1973,330000,4558.8,1167.3,2865.5,526.1,384.5,263,10,44.5,67,15044,3852,9456,1736,1269,868,33,147,221,304691.1,114425,116011,1,0.7676,0.9492,0.2324,0.0885,0.144,0.0932,0.0338,0.0213,0.0032,0.0125,0.0093,0.0508,0.017,1,76644.90000000001,86168.20000000001,208884.4,159037.5,258799.5,209430,607236,478178.5,2890100.9,1123580.1,926542.6,456204.4,304691.1,0.7676000000000001,0.9492,0.2324,0.0885,0.144,0.0932,0.0338,0.0213,0.0032,0.0125,0.0093,0.0508,0.017,10283225392,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25,NA,NA,NA,NA,NA
Alaska,1974,337000,4786.6,1166.8,2972.1,647.8,453.1,301.8,13.6,49.3,88.4,16131,3932,10016,2183,1527,1017,46,166,298,472266.8,119645,139615,1,0.7267,0.9172,0.2722,0.0856,0.1865,0.1043,0.0591,0.0319,0.0098,0.0275,0.0179,0.0828,0.0239,1,79768.70000000001,91526.6,268887.1,169163.1,368539.2,257475.1,1167112.6,786812.6000000001,9667678.1,2715262.2,1963192.3,817993.9,472266.8,0.7267,0.9172,0.2722,0.0856,0.1865,0.1043,0.0591,0.0319,0.0098,0.0275,0.0179,0.0828,0.0239,11819912634,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25,NA,NA,NA,NA,NA
Alaska,1975,352000,5656.8,1214.5,3522.4,919.9,539.8,353.4,12.2,44.6,129.5,19912,4275,12399,3238,1900,1244,43,157,456,381249.5,125204,154800,1,0.7812,0.9536,0.2187,0.0849,0.1339,0.0875,0.0301,0.0187,0.003,0.0114,0.0085,0.0464,0.0162,1,102073,113274.5,257195.8,199737.6,314870.2,257334.2,708584.8,548575.3,3513945.2,1345535.7,1105681.6,545130,381249.5,0.7812,0.9536,0.2187,0.0849,0.1339,0.0875,0.0301,0.0187,0.003,0.0114,0.0085,0.0464,0.0162,14723066891,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,53,25,NA,NA,NA,NA,NA
